timestamp,return_temp_C,supply_temp_C,outdoor_temp_C,suction_pressure_psi,discharge_pressure_psi,compressor_current_A,fan_speed_RPM,vibration_mm_s,unit_age,refrigerant_pressure_psi,filter_health,airflow_rate,damper_position_%,fault
9277,22.6,15.3,37.6,67.0,221.0,13.0,1493.0,0.18,0.6,175.0,1.0,5.0,27.7,Normal
9278,22.9,14.6,38.0,66.0,218.0,15.2,1502.0,0.18,11.9,172.0,1.0,5.0,30.1,Normal
9279,22.7,14.6,37.5,65.0,216.0,12.3,1471.0,0.16,6.3,171.0,1.0,5.0,26.5,Normal
9280,22.4,14.9,37.6,65.0,219.0,15.0,1458.0,0.22,0.3,173.0,1.0,5.0,26.1,Normal
9281,23.0,15.4,38.3,66.0,217.0,14.9,1447.0,0.17,12.7,171.0,1.0,5.0,30.4,Normal
9282,22.2,15.2,37.7,65.0,220.0,13.2,1491.0,0.17,14.3,173.0,1.0,5.0,30.4,Normal
9283,24.0,15.1,37.2,64.0,218.0,14.8,1490.0,0.18,9.1,172.0,1.0,5.0,25.4,Normal
9284,23.4,14.9,38.0,67.0,216.0,14.5,1475.0,0.22,13.3,171.0,1.0,5.0,32.6,Normal
9285,22.2,14.8,37.7,64.0,219.0,14.6,1478.0,0.17,2.9,173.0,1.0,5.0,31.3,Normal
9286,23.3,14.9,36.3,67.0,219.0,14.6,1517.0,0.18,9.1,173.0,1.0,5.0,21.0,Normal
9287,22.7,14.9,37.8,65.0,219.0,14.2,1499.0,0.13,6.7,173.0,1.0,5.0,24.9,Normal
9288,23.7,15.3,37.8,64.0,217.0,14.9,1426.0,0.2,0.5,171.0,1.0,5.0,25.6,Normal
9289,23.0,15.2,37.6,62.0,219.0,15.7,1495.0,0.17,9.4,172.0,1.0,5.0,26.1,Normal
9290,23.0,15.2,38.0,62.0,219.0,15.7,1495.0,0.17,8.6,172.0,1.0,5.0,25.2259821556549,Fan_Fault
9291,23.11111111111111,15.755555555555555,37.2,60.62222222222222,216.56666666666666,14.827777777777778,1411.9444444444443,0.17,0.7,172.0,1.0,4.722222222222222,23.73856906030383,Fan_Fault
9292,23.22222222222222,16.31111111111111,37.7,59.24444444444445,214.13333333333333,13.955555555555556,1328.888888888889,0.17,3.1,172.0,1.0,4.444444444444445,24.77778445786947,Fan_Fault
9293,23.333333333333332,16.866666666666667,36.7,57.86666666666667,211.7,13.083333333333332,1245.8333333333333,0.17,4.3,172.0,1.0,4.166666666666667,28.114457582429097,Fan_Fault
9294,23.444444444444443,17.42222222222222,37.6,56.48888888888889,209.26666666666665,12.21111111111111,1162.7777777777778,0.17,2.9,172.0,1.0,3.888888888888889,27.62214545653038,Fan_Fault
9295,23.555555555555557,17.977777777777778,38.4,55.111111111111114,206.83333333333334,11.338888888888889,1079.7222222222222,0.17,9.8,172.0,1.0,3.611111111111111,28.055019930041674,Fan_Fault
9296,23.666666666666668,18.53333333333333,36.9,53.733333333333334,204.4,10.466666666666667,996.6666666666667,0.17,8.0,172.0,1.0,3.3333333333333335,27.239709066962956,Fan_Fault
9297,23.77777777777778,19.08888888888889,37.0,52.355555555555554,201.96666666666667,9.594444444444445,913.6111111111111,0.17,5.5,172.0,1.0,3.0555555555555554,24.263241777608137,Fan_Fault
9298,23.88888888888889,19.644444444444446,37.0,50.97777777777778,199.53333333333333,8.722222222222221,830.5555555555555,0.17,6.5,172.0,1.0,2.7777777777777777,22.759650695057886,Fan_Fault
9299,24.0,20.2,37.4,49.6,197.1,7.85,747.5,0.17,14.5,172.0,1.0,2.5,25.96948266682002,Fan_Fault
9300,23.2,14.9,36.8,66.0,219.0,14.8,1473.0,0.16,1.7,173.0,1.0,5.0,25.0,Normal
9301,23.7,15.6,37.5,65.0,215.0,14.9,1463.0,0.17,2.8,170.0,1.0,5.0,25.9,Normal
9302,22.5,15.5,37.7,64.0,214.0,14.1,1484.0,0.15,8.1,169.0,1.0,5.0,26.0,Normal
9303,22.7,15.3,37.5,67.0,217.0,16.4,1456.0,0.16,14.7,172.0,1.0,5.0,29.3,Normal
9304,23.2,15.0,36.3,63.0,218.0,16.0,1466.0,0.21,11.1,172.0,1.0,5.0,27.3,Normal
9305,24.7,15.5,37.7,65.0,215.0,15.2,1492.0,0.17,12.3,170.0,1.0,5.0,25.5,Normal
9306,24.0,15.4,37.7,64.0,217.0,14.5,1395.0,0.18,11.0,171.0,1.0,5.0,30.2,Normal
9307,24.1,15.3,37.6,63.0,214.0,15.8,1436.0,0.17,1.2,169.0,1.0,5.0,22.7,Normal
9308,23.7,15.6,37.3,64.0,219.0,15.4,1447.0,0.17,4.4,172.0,1.0,5.0,29.5,Normal
9309,23.8,15.7,37.2,65.0,215.0,14.4,1458.0,0.17,8.1,170.0,1.0,5.0,28.5,Normal
9310,22.4,14.9,37.6,65.0,216.0,15.9,1420.0,0.16,0.9,171.0,1.0,5.0,24.2,Normal
9311,23.5,15.0,38.0,66.0,218.0,15.3,1435.0,0.18,6.0,172.0,1.0,5.0,28.4,Normal
9312,23.0,15.0,36.6,66.0,218.0,13.2,1483.0,0.15,3.2,172.0,1.0,5.0,23.3,Normal
9313,23.2,14.9,37.6,65.0,217.0,13.9,1475.0,0.14,9.8,172.0,1.0,5.0,28.7,Normal
9314,23.3,15.3,37.0,64.0,218.0,13.6,1377.0,0.17,1.5,172.0,1.0,5.0,22.0,Normal
9315,23.6,15.5,36.9,66.0,217.0,15.9,1454.0,0.19,11.8,172.0,1.0,5.0,28.2,Normal
9316,23.2,15.2,36.2,64.0,219.0,14.2,1456.0,0.15,8.6,173.0,1.0,5.0,19.9,Normal
9317,23.3,15.2,36.8,63.0,213.0,15.5,1433.0,0.18,5.6,168.0,1.0,5.0,28.1,Normal
9318,24.1,15.6,36.4,66.0,216.0,17.1,1456.0,0.18,2.1,171.0,1.0,5.0,22.8,Normal
9319,22.8,15.4,36.7,66.0,216.0,15.7,1472.0,0.19,10.1,171.0,1.0,5.0,27.1,Normal
9320,22.7,15.4,36.3,64.0,216.0,14.5,1481.0,0.2,12.6,170.0,1.0,5.0,29.1,Normal
9321,23.9,15.7,36.6,66.0,217.0,14.2,1463.0,0.17,12.7,172.0,1.0,5.0,23.0,Normal
9322,23.9,15.7,36.6,66.0,217.0,14.2,1463.0,0.17,1.9,172.0,1.0,5.0,23.53302455208961,Fan_Fault
9323,24.01111111111111,16.255555555555556,36.9,64.53333333333333,214.5888888888889,13.411111111111111,1381.7222222222222,0.17,14.7,172.0,1.0,4.722222222222222,18.614386532038786,Fan_Fault
9324,24.12222222222222,16.81111111111111,36.0,63.06666666666667,212.17777777777778,12.622222222222222,1300.4444444444443,0.17,4.8,172.0,1.0,4.444444444444445,22.94001235625638,Fan_Fault
9325,24.23333333333333,17.366666666666667,36.1,61.6,209.76666666666668,11.833333333333332,1219.1666666666667,0.17,3.6,172.0,1.0,4.166666666666667,20.339233194814863,Fan_Fault
9326,24.34444444444444,17.92222222222222,36.9,60.13333333333333,207.35555555555555,11.044444444444444,1137.888888888889,0.17,5.6,172.0,1.0,3.888888888888889,22.328648583749782,Fan_Fault
9327,24.455555555555556,18.477777777777778,36.3,58.66666666666667,204.94444444444446,10.255555555555555,1056.611111111111,0.17,6.4,172.0,1.0,3.611111111111111,21.286924154649007,Fan_Fault
9328,24.566666666666666,19.03333333333333,37.3,57.2,202.53333333333333,9.466666666666667,975.3333333333334,0.17,8.8,172.0,1.0,3.3333333333333335,22.80498381991172,Fan_Fault
9329,24.677777777777777,19.58888888888889,36.8,55.733333333333334,200.12222222222223,8.677777777777777,894.0555555555555,0.17,8.2,172.0,1.0,3.0555555555555554,22.10323351188727,Fan_Fault
9330,24.788888888888888,20.144444444444446,37.0,54.26666666666667,197.7111111111111,7.888888888888889,812.7777777777778,0.17,2.5,172.0,1.0,2.7777777777777777,23.413204055622906,Fan_Fault
9331,24.9,20.7,37.4,52.800000000000004,195.3,7.1,731.5,0.17,4.2,172.0,1.0,2.5,24.496410414294182,Fan_Fault
9332,23.0,15.4,36.5,65.0,216.0,13.2,1466.0,0.15,11.1,171.0,1.0,5.0,27.6,Normal
9333,24.6,15.8,36.3,64.0,210.0,14.6,1430.0,0.18,3.2,167.0,1.0,5.0,23.4,Normal
9334,23.4,15.4,37.0,65.0,215.0,13.8,1438.0,0.16,10.4,170.0,1.0,5.0,33.7,Normal
9335,23.9,16.1,36.8,64.0,214.0,15.8,1404.0,0.16,11.4,169.0,1.0,5.0,26.1,Normal
9336,23.6,15.3,36.5,64.0,220.0,14.5,1465.0,0.16,11.3,173.0,1.0,5.0,26.6,Normal
9337,23.8,15.3,37.2,64.0,217.0,16.8,1418.0,0.19,11.1,171.0,1.0,5.0,21.6,Normal
9338,24.7,15.9,36.4,62.0,218.0,14.5,1457.0,0.18,3.9,171.0,1.0,5.0,28.2,Normal
9339,23.4,15.5,36.5,65.0,216.0,15.3,1477.0,0.15,6.3,171.0,1.0,5.0,20.8,Normal
9340,24.2,15.7,36.5,65.0,215.0,14.3,1494.0,0.16,7.0,170.0,1.0,5.0,27.0,Normal
9341,24.2,15.7,36.0,65.0,215.0,14.3,1494.0,0.16,14.2,170.0,1.0,5.0,27.0,Refrigerant_Leak
9342,24.31111111111111,16.255555555555556,36.5,63.55555555555556,210.22222222222223,14.617777777777778,1494.0,0.16,4.9,164.33333333333334,1.0,5.0,27.0,Refrigerant_Leak
9343,24.42222222222222,16.81111111111111,37.1,62.111111111111114,205.44444444444446,14.935555555555556,1494.0,0.16,14.1,158.66666666666666,1.0,5.0,27.0,Refrigerant_Leak
9344,24.53333333333333,17.366666666666667,36.6,60.666666666666664,200.66666666666666,15.253333333333334,1494.0,0.16,13.1,153.0,1.0,5.0,27.0,Refrigerant_Leak
9345,24.644444444444442,17.92222222222222,36.4,59.22222222222222,195.88888888888889,15.571111111111112,1494.0,0.16,11.5,147.33333333333331,1.0,5.0,27.0,Refrigerant_Leak
9346,24.755555555555556,18.477777777777778,36.2,57.77777777777778,191.11111111111111,15.88888888888889,1494.0,0.16,10.3,141.66666666666666,1.0,5.0,27.0,Refrigerant_Leak
9347,24.866666666666667,19.03333333333333,36.5,56.333333333333336,186.33333333333334,16.206666666666667,1494.0,0.16,7.4,136.0,1.0,5.0,27.0,Refrigerant_Leak
9348,24.977777777777778,19.58888888888889,36.7,54.888888888888886,181.55555555555554,16.524444444444445,1494.0,0.16,1.8,130.33333333333331,1.0,5.0,27.0,Refrigerant_Leak
9349,25.08888888888889,20.144444444444446,36.6,53.44444444444444,176.77777777777777,16.842222222222222,1494.0,0.16,7.3,124.66666666666666,1.0,5.0,27.0,Refrigerant_Leak
9350,25.2,20.7,36.1,52.0,172.0,17.16,1494.0,0.16,0.4,118.99999999999999,1.0,5.0,27.0,Refrigerant_Leak
9351,23.4,15.8,36.4,65.0,212.0,13.9,1430.0,0.13,7.3,168.0,1.0,5.0,27.2,Normal
9352,23.7,15.8,36.4,65.0,213.0,15.7,1430.0,0.13,9.5,169.0,1.0,5.0,27.3,Normal
9353,24.1,15.5,35.7,62.0,214.0,13.5,1422.0,0.15,6.0,168.0,1.0,5.0,25.9,Normal
9354,23.0,15.3,36.2,64.0,212.0,14.4,1396.0,0.15,1.9,168.0,1.0,5.0,29.0,Normal
9355,24.9,16.0,35.1,62.0,213.0,15.5,1422.0,0.15,10.4,168.0,1.0,5.0,24.5,Normal
9356,23.2,16.0,36.4,63.0,211.0,14.1,1474.0,0.14,12.6,167.0,1.0,5.0,27.6,Normal
9357,24.1,16.2,36.4,63.0,215.0,16.5,1442.0,0.14,9.6,169.0,1.0,5.0,22.5,Normal
9358,24.3,15.9,36.4,63.0,215.0,15.6,1475.0,0.2,8.7,169.0,1.0,5.0,32.2,Normal
9359,24.2,15.7,35.8,64.0,214.0,13.8,1393.0,0.14,6.4,169.0,1.0,5.0,28.9,Normal
9360,23.8,16.0,36.2,64.0,213.0,15.6,1466.0,0.14,10.1,168.0,1.0,5.0,23.8,Normal
9361,24.8,16.3,36.7,64.0,213.0,13.7,1476.0,0.16,4.7,168.0,1.0,5.0,29.3,Normal
9362,24.4,16.0,36.7,64.0,212.0,15.0,1374.0,0.15,8.7,168.0,1.0,5.0,29.1,Normal
9363,23.9,16.3,35.9,64.0,215.0,15.9,1436.0,0.13,5.0,169.0,1.0,5.0,20.9,Normal
9364,23.9,15.8,36.0,63.0,211.0,15.7,1462.0,0.15,9.3,166.0,1.0,5.0,29.1,Normal
9365,24.4,16.1,36.5,64.0,214.0,14.9,1491.0,0.15,7.0,169.0,1.0,5.0,23.3,Normal
9366,23.7,16.0,35.1,65.0,212.0,14.7,1411.0,0.16,3.4,168.0,1.0,5.0,27.1,Normal
9367,25.3,16.4,35.7,64.0,217.0,13.8,1493.0,0.16,4.1,171.0,1.0,5.0,31.2,Normal
9368,23.8,16.2,36.5,64.0,214.0,15.2,1465.0,0.13,10.9,169.0,1.0,5.0,27.4,Normal
9369,24.8,16.7,36.3,64.0,213.0,15.8,1421.0,0.16,2.5,168.0,1.0,5.0,35.4,Normal
9370,23.1,15.8,36.0,65.0,211.0,17.1,1481.0,0.17,4.4,167.0,1.0,5.0,28.3,Normal
9371,24.2,16.1,35.0,64.0,210.0,14.5,1520.0,0.13,10.9,166.0,1.0,5.0,24.9,Normal
9372,23.7,16.2,35.7,64.0,214.0,15.8,1441.0,0.13,0.4,169.0,1.0,5.0,25.2,Normal
9373,24.2,16.3,35.4,64.0,217.0,15.8,1439.0,0.15,0.0,171.0,1.0,5.0,26.7,Normal
9374,23.2,16.0,35.9,64.0,214.0,14.5,1423.0,0.15,5.9,169.0,1.0,5.0,25.7,Normal
9375,25.1,16.7,35.3,64.0,213.0,15.7,1506.0,0.16,14.2,168.0,1.0,5.0,20.4,Normal
9376,24.4,16.2,35.2,63.0,213.0,14.2,1429.0,0.15,0.7,168.0,1.0,5.0,24.2,Normal
9377,24.4,15.8,34.6,62.0,213.0,15.3,1422.0,0.12,13.5,168.0,1.0,5.0,22.6,Normal
9378,24.1,16.3,36.2,63.0,213.0,14.8,1432.0,0.17,8.5,168.0,1.0,5.0,28.6,Normal
9379,24.7,16.2,35.4,65.0,211.0,15.4,1432.0,0.13,1.5,167.0,1.0,5.0,23.4,Normal
9380,25.2,17.1,35.7,63.0,211.0,15.5,1433.0,0.18,12.5,166.0,1.0,5.0,27.0,Normal
9381,24.7,16.6,35.6,64.0,213.0,14.5,1427.0,0.17,0.7,168.0,1.0,5.0,26.0,Normal
9382,25.3,16.3,35.0,61.0,215.0,15.0,1429.0,0.13,7.7,169.0,1.0,5.0,24.4,Normal
9383,24.0,16.2,34.9,64.0,214.0,14.9,1455.0,0.16,9.3,169.0,1.0,5.0,23.1,Normal
9384,25.2,16.6,35.0,63.0,210.0,13.9,1491.0,0.18,10.2,166.0,1.0,5.0,25.6,Normal
9385,24.9,16.6,35.1,61.0,212.0,14.6,1421.0,0.16,3.5,166.0,1.0,5.0,25.5,Normal
9386,23.2,15.5,35.6,64.0,214.0,14.4,1411.0,0.12,4.0,169.0,1.0,5.0,23.4,Normal
9387,23.9,16.5,35.0,62.0,215.0,13.9,1460.0,0.15,12.7,169.0,1.0,5.0,24.4,Normal
9388,24.0,16.5,36.3,63.0,216.0,14.2,1466.0,0.17,5.3,170.0,1.0,5.0,25.3,Normal
9389,24.6,16.1,35.9,64.0,212.0,14.7,1496.0,0.18,7.9,167.0,1.0,5.0,27.5,Normal
9390,25.6,16.7,35.8,63.0,214.0,15.0,1492.0,0.15,6.7,169.0,1.0,5.0,26.0,Normal
9391,25.2,17.1,35.3,63.0,212.0,13.8,1403.0,0.12,2.7,168.0,1.0,5.0,26.1,Normal
9392,24.8,16.7,36.1,63.0,212.0,16.2,1390.0,0.19,6.1,167.0,1.0,5.0,26.4,Normal
9393,25.2,16.8,35.2,63.0,212.0,15.6,1467.0,0.15,0.7,167.0,1.0,5.0,24.3,Normal
9394,25.1,17.0,35.3,63.0,212.0,14.9,1466.0,0.18,2.3,167.0,1.0,5.0,23.8,Normal
9395,24.8,16.3,35.3,62.0,214.0,13.8,1495.0,0.15,12.5,168.0,1.0,5.0,29.3,Normal
9396,24.1,16.0,35.6,64.0,209.0,14.8,1462.0,0.16,13.9,165.0,1.0,5.0,23.3,Normal
9397,24.8,16.8,35.5,62.0,212.0,14.7,1433.0,0.14,0.3,167.0,1.0,5.0,30.7,Normal
9398,24.1,16.5,35.0,61.0,215.0,13.9,1481.0,0.14,4.8,169.0,1.0,5.0,30.2,Normal
9399,23.7,16.1,34.9,64.0,214.0,13.8,1419.0,0.19,14.0,169.0,1.0,5.0,23.1,Normal
9400,23.0,16.6,35.5,63.0,212.0,15.8,1510.0,0.17,10.8,167.0,1.0,5.0,27.1,Normal
9401,25.5,16.9,35.5,63.0,210.0,14.7,1458.0,0.15,0.2,166.0,1.0,5.0,27.4,Normal
9402,24.5,16.5,34.9,64.0,213.0,15.9,1428.0,0.17,1.6,168.0,1.0,5.0,27.4,Normal
9403,24.1,16.3,34.3,62.0,214.0,15.0,1423.0,0.14,11.1,168.0,1.0,5.0,25.9,Normal
9404,23.6,16.6,35.0,63.0,210.0,15.7,1456.0,0.15,10.2,166.0,1.0,5.0,22.1,Normal
9405,24.4,16.7,35.4,63.0,212.0,15.7,1448.0,0.16,13.1,167.0,1.0,5.0,29.8,Normal
9406,23.8,16.2,35.9,64.0,211.0,15.4,1446.0,0.14,11.4,167.0,1.0,5.0,30.9,Normal
9407,24.2,16.6,34.4,62.0,210.0,16.2,1411.0,0.14,14.2,165.0,1.0,5.0,23.1,Normal
9408,24.4,16.3,34.8,62.0,210.0,15.1,1445.0,0.12,8.1,166.0,1.0,5.0,22.8,Normal
9409,24.9,16.9,34.8,63.0,211.0,13.5,1475.0,0.13,3.9,167.0,1.0,5.0,18.9,Normal
9410,23.6,16.3,35.6,63.0,209.0,13.6,1427.0,0.19,2.0,165.0,1.0,5.0,27.0,Normal
9411,24.4,17.0,34.9,63.0,208.0,14.3,1458.0,0.12,0.1,165.0,1.0,5.0,24.3,Normal
9412,23.9,16.6,34.4,64.0,209.0,15.7,1484.0,0.15,1.9,165.0,1.0,5.0,21.1,Normal
9413,23.9,16.6,35.2,64.0,209.0,15.7,1484.0,0.15,9.0,165.49999999999997,1.0,5.0,19.1,Filter_Clog
9414,24.01111111111111,16.933333333333334,34.7,62.888888888888886,210.11111111111111,16.223333333333333,1495.111111111111,0.15555555555555556,6.1,165.94444444444446,0.9444444444444444,4.75,18.76666666666667,Filter_Clog
9415,24.12222222222222,17.26666666666667,34.2,61.77777777777778,211.22222222222223,16.746666666666666,1506.2222222222222,0.16111111111111112,11.9,166.38888888888889,0.8888888888888888,4.5,18.433333333333334,Filter_Clog
9416,24.23333333333333,17.6,34.4,60.666666666666664,212.33333333333334,17.27,1517.3333333333333,0.16666666666666666,4.9,166.83333333333331,0.8333333333333334,4.25,18.1,Filter_Clog
9417,24.34444444444444,17.933333333333334,35.7,59.55555555555556,213.44444444444446,17.793333333333333,1528.4444444444443,0.17222222222222222,5.3,167.27777777777777,0.7777777777777778,4.0,17.76666666666667,Filter_Clog
9418,24.455555555555556,18.26666666666667,35.0,58.44444444444444,214.55555555555554,18.316666666666666,1539.5555555555557,0.17777777777777778,9.3,167.7222222222222,0.7222222222222222,3.75,17.433333333333334,Filter_Clog
9419,24.566666666666666,18.6,34.8,57.333333333333336,215.66666666666666,18.84,1550.6666666666667,0.18333333333333335,14.1,168.16666666666663,0.6666666666666667,3.5,17.1,Filter_Clog
9420,24.677777777777777,18.933333333333334,34.6,56.22222222222222,216.77777777777777,19.363333333333333,1561.7777777777778,0.18888888888888888,8.9,168.61111111111111,0.6111111111111112,3.25,16.766666666666666,Filter_Clog
9421,24.788888888888888,19.26666666666667,34.9,55.111111111111114,217.88888888888889,19.886666666666667,1572.888888888889,0.19444444444444445,3.5,169.05555555555554,0.5555555555555556,3.0,16.433333333333337,Filter_Clog
9422,24.9,19.6,34.8,54.0,219.0,20.41,1584.0,0.2,5.9,169.49999999999997,0.5,2.75,16.1,Filter_Clog
9423,25.1,16.9,34.8,61.0,212.0,16.7,1442.0,0.17,13.8,167.0,1.0,5.0,27.6,Normal
9424,25.4,17.0,34.7,63.0,210.0,15.2,1490.0,0.15,12.0,166.0,1.0,5.0,25.9,Normal
9425,24.7,17.1,35.1,61.0,210.0,15.0,1447.0,0.19,0.5,165.0,1.0,5.0,19.5,Normal
9426,25.1,17.0,34.6,62.0,209.0,13.1,1448.0,0.18,3.8,165.0,1.0,5.0,26.5,Normal
9427,24.8,17.1,34.1,64.0,211.0,14.7,1424.0,0.14,9.1,167.0,1.0,5.0,23.3,Normal
9428,26.0,17.0,34.3,63.0,212.0,13.3,1420.0,0.18,11.1,168.0,1.0,5.0,24.1,Normal
9429,23.6,16.3,33.5,63.0,215.0,13.7,1456.0,0.15,1.8,170.0,1.0,5.0,30.5,Normal
9430,25.1,16.6,35.5,62.0,209.0,13.5,1444.0,0.13,7.7,165.0,1.0,5.0,27.1,Normal
9431,24.8,17.6,34.9,61.0,212.0,16.7,1407.0,0.15,8.4,167.0,1.0,5.0,24.6,Normal
9432,25.9,17.0,34.1,62.0,211.0,15.6,1462.0,0.14,1.8,166.0,1.0,5.0,23.3,Normal
9433,24.7,17.3,34.3,62.0,210.0,16.3,1467.0,0.16,6.6,165.0,1.0,5.0,30.4,Normal
9434,25.0,16.9,34.1,62.0,205.0,13.6,1461.0,0.2,0.0,162.0,1.0,5.0,24.5,Normal
9435,24.3,17.1,35.2,60.0,208.0,15.1,1460.0,0.16,10.5,164.0,1.0,5.0,28.3,Normal
9436,24.2,16.8,33.7,62.0,208.0,13.9,1464.0,0.17,1.1,165.0,1.0,5.0,25.1,Normal
9437,26.3,17.8,34.4,61.0,210.0,14.0,1457.0,0.14,2.2,165.0,1.0,5.0,25.3,Normal
9438,25.7,17.2,34.3,63.0,209.0,15.4,1463.0,0.15,11.9,165.0,1.0,5.0,27.8,Normal
9439,25.1,17.0,34.7,62.0,208.0,15.1,1467.0,0.18,6.2,164.0,1.0,5.0,25.7,Normal
9440,25.0,16.6,34.3,63.0,213.0,15.2,1435.0,0.16,10.4,168.0,1.0,5.0,24.6,Normal
9441,26.1,17.6,33.4,63.0,211.0,13.6,1414.0,0.15,9.8,167.0,1.0,5.0,25.6,Normal
9442,24.7,17.1,34.1,64.0,205.0,15.0,1462.0,0.19,2.3,162.0,1.0,5.0,21.0,Normal
9443,24.6,17.3,33.8,62.0,208.0,15.2,1457.0,0.17,2.5,164.0,1.0,5.0,25.5,Normal
9444,25.4,17.4,34.3,61.0,210.0,14.2,1466.0,0.21,9.9,165.0,1.0,5.0,25.0,Normal
9445,24.8,17.1,34.9,61.0,211.0,14.6,1487.0,0.18,3.6,166.0,1.0,5.0,23.6,Normal
9446,25.5,17.3,33.3,63.0,208.0,13.2,1452.0,0.15,6.6,164.0,1.0,5.0,24.9,Normal
9447,25.2,17.0,33.8,60.0,208.0,12.7,1449.0,0.17,12.3,164.0,1.0,5.0,22.4,Normal
9448,24.5,16.9,33.9,61.0,209.0,16.9,1467.0,0.15,4.1,164.0,1.0,5.0,21.7,Normal
9449,25.9,17.5,33.9,62.0,210.0,15.1,1423.0,0.21,5.1,165.0,1.0,5.0,27.8,Normal
9450,25.5,17.2,34.5,61.0,205.0,14.5,1455.0,0.15,4.7,162.0,1.0,5.0,27.3,Normal
9451,25.7,17.4,34.0,63.0,204.0,15.7,1451.0,0.19,11.2,162.0,1.0,5.0,26.9,Normal
9452,25.2,17.4,34.3,60.0,211.0,14.0,1480.0,0.19,4.8,165.0,1.0,5.0,28.4,Normal
9453,25.8,17.4,33.7,61.0,206.0,15.0,1440.0,0.16,5.7,163.0,1.0,5.0,26.3,Normal
9454,25.1,16.8,34.1,61.0,212.0,15.9,1457.0,0.18,8.3,167.0,1.0,5.0,19.9,Normal
9455,25.4,17.1,34.4,60.0,206.0,13.7,1450.0,0.18,7.7,162.0,1.0,5.0,27.7,Normal
9456,26.0,17.1,33.6,62.0,207.0,14.3,1380.0,0.19,4.1,164.0,1.0,5.0,23.0,Normal
9457,25.2,17.1,34.4,61.0,209.0,13.4,1439.0,0.18,9.1,164.0,1.0,5.0,23.1,Normal
9458,25.1,17.4,34.0,61.0,203.0,15.7,1455.0,0.16,5.3,161.0,1.0,5.0,26.1,Normal
9459,25.2,17.7,34.4,60.0,213.0,15.0,1428.0,0.19,6.9,168.0,1.0,5.0,27.7,Normal
9460,26.3,17.7,33.8,61.0,207.0,16.0,1452.0,0.19,5.7,163.0,1.0,5.0,25.8,Normal
9461,25.4,17.2,34.1,60.0,206.0,15.7,1496.0,0.16,11.8,162.0,1.0,5.0,24.0,Normal
9462,26.3,17.4,33.8,62.0,205.0,14.5,1485.0,0.13,8.1,162.0,1.0,5.0,27.1,Normal
9463,24.5,17.5,33.8,62.0,208.0,15.2,1400.0,0.19,14.8,164.0,1.0,5.0,24.8,Normal
9464,26.0,17.5,34.0,63.0,208.0,15.2,1479.0,0.19,7.4,164.0,1.0,5.0,25.6,Normal
9465,25.0,17.1,34.1,62.0,205.0,15.5,1473.0,0.19,13.4,162.0,1.0,5.0,21.4,Normal
9466,25.7,17.8,33.2,61.0,204.0,16.3,1454.0,0.21,8.6,161.0,1.0,5.0,19.9,Normal
9467,25.3,17.7,34.5,61.0,209.0,13.7,1386.0,0.2,13.4,165.0,1.0,5.0,23.7,Normal
9468,26.0,17.6,32.8,62.0,206.0,12.9,1480.0,0.21,10.0,163.0,1.0,5.0,20.6,Normal
9469,26.0,17.7,33.4,61.0,204.0,13.7,1444.0,0.2,1.8,161.0,1.0,5.0,28.0,Normal
9470,25.0,17.6,33.7,61.0,207.0,15.2,1463.0,0.18,1.4,163.0,1.0,5.0,19.6,Normal
9471,25.2,17.1,33.9,61.0,206.0,15.2,1428.0,0.16,11.5,162.0,1.0,5.0,22.2,Normal
9472,25.8,17.5,34.5,62.0,211.0,14.2,1435.0,0.21,10.3,166.0,1.0,5.0,19.6,Normal
9473,24.9,16.8,32.7,60.0,206.0,14.5,1486.0,0.18,6.8,162.0,1.0,5.0,24.6,Normal
9474,26.1,17.5,33.4,62.0,206.0,13.9,1507.0,0.17,6.4,163.0,1.0,5.0,22.1,Normal
9475,25.1,17.3,32.6,61.0,207.0,14.6,1445.0,0.2,9.9,163.0,1.0,5.0,28.2,Normal
9476,24.3,17.4,33.6,60.0,205.0,14.0,1504.0,0.15,8.3,162.0,1.0,5.0,25.1,Normal
9477,25.9,17.8,33.7,60.0,207.0,16.4,1446.0,0.17,3.0,163.0,1.0,5.0,23.3,Normal
9478,25.5,17.4,34.4,61.0,204.0,16.1,1446.0,0.17,13.1,161.0,1.0,5.0,25.4,Normal
9479,25.6,17.4,33.6,61.0,206.0,15.4,1417.0,0.17,10.5,163.0,1.0,5.0,25.4,Normal
9480,26.1,17.5,34.0,60.0,207.0,14.8,1474.0,0.23,9.8,163.0,1.0,5.0,26.9,Normal
9481,24.0,17.0,33.8,61.0,209.0,15.9,1454.0,0.19,7.1,164.0,1.0,5.0,27.1,Normal
9482,25.3,17.4,33.3,60.0,205.0,14.8,1456.0,0.18,14.2,162.0,1.0,5.0,22.6,Normal
9483,24.2,16.7,32.8,60.0,205.0,14.9,1449.0,0.19,0.2,162.0,1.0,5.0,20.8,Normal
9484,24.7,17.3,33.6,59.0,209.0,13.0,1431.0,0.21,10.5,164.0,1.0,5.0,25.1,Normal
9485,25.7,17.7,32.7,61.0,205.0,15.0,1479.0,0.15,14.7,162.0,1.0,5.0,28.5,Normal
9486,26.1,17.7,34.1,60.0,206.0,13.4,1459.0,0.19,8.9,162.0,1.0,5.0,28.3,Normal
9487,25.5,17.3,33.3,62.0,209.0,14.3,1485.0,0.18,8.9,165.0,1.0,5.0,29.6,Normal
